work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,company_location,company_size
2,2,2,38,135500,84,77,1
2,3,2,266,183580,84,77,1
2,3,2,266,111260,84,77,1
2,3,2,168,220850,84,77,1
2,3,2,168,165060,84,77,1
2,3,2,168,201100,84,77,1
2,3,2,211,199680,84,77,1
2,3,2,211,122304,84,77,1
2,2,2,161,100000,84,77,1
2,2,2,161,80000,84,77,1
2,3,2,250,110000,84,77,1
2,3,2,250,85000,84,77,1
2,3,2,266,140000,84,77,1
2,3,2,266,113000,84,77,1
2,0,2,251,48000,84,77,1
2,0,2,251,38000,84,77,1
2,3,2,4,231000,84,77,1
2,3,2,4,147000,84,77,1
2,3,2,211,155100,84,77,1
2,3,2,211,63000,84,77,1
2,3,2,94,176000,84,77,1
2,3,2,94,123570,84,77,1
2,3,2,141,176000,84,77,1
2,3,2,141,146000,84,77,1
2,2,2,141,176000,84,77,1
2,2,2,141,72700,84,77,1
2,3,2,141,286000,84,77,1
2,3,2,141,143000,84,77,1
2,2,2,141,185123,84,77,1
2,2,2,141,123419,84,77,1
2,3,2,141,172000,84,77,1
2,3,2,141,75600,84,77,1
2,1,2,84,167500,84,77,1
2,1,2,84,100000,84,77,1
2,1,2,84,132500,84,77,1
2,1,2,84,80000,84,77,1
2,0,2,24,222900,84,77,1
2,0,2,24,99500,84,77,1
2,2,2,24,222900,84,77,1
2,2,2,24,99500,84,77,1
2,3,2,84,155000,84,77,1
2,3,2,84,80000,84,77,1
2,0,2,84,185000,84,77,1
2,0,2,84,110000,84,77,1
2,2,2,211,234300,84,77,1
2,2,2,211,96900,84,77,1
2,2,2,144,38000,84,77,1
2,2,2,144,30000,84,77,1
2,3,2,211,193400,84,77,1
2,3,2,211,117200,84,77,1
2,3,2,97,106250,31,29,1
2,3,2,97,93750,31,29,1
2,3,2,97,160000,84,77,1
2,3,2,97,112500,84,77,1
2,2,2,169,294000,84,77,1
2,2,2,169,226000,84,77,1
2,3,2,266,234000,84,77,1
2,3,2,266,117000,84,77,1
2,2,2,266,86163,31,29,1
2,2,2,266,57442,31,29,1
2,0,3,24,100000,84,77,1
2,0,3,24,100000,84,77,1
2,2,2,168,125000,12,11,1
2,2,2,168,120000,12,11,1
2,2,2,141,153925,84,77,1
2,2,2,141,85150,84,77,1
2,3,2,94,171000,84,77,1
2,3,2,94,145000,84,77,1
2,2,2,97,146100,84,77,1
2,2,2,97,96741,84,77,1
2,3,2,120,130000,84,77,1
2,3,2,120,78000,84,77,1
2,3,2,121,274200,84,77,1
2,3,2,121,159400,84,77,1
2,0,2,264,99875,84,77,1
2,0,2,264,55250,84,77,1
2,0,2,60,46000,84,77,1
2,0,2,60,40000,84,77,1
2,3,2,3,276000,84,77,1
2,3,2,3,184000,84,77,1
2,2,2,84,90000,84,77,1
2,2,2,84,80000,84,77,1
2,3,2,97,145000,84,77,1
2,3,2,97,115000,84,77,1
2,2,2,131,150000,84,77,1
2,2,2,131,120000,84,77,1
2,3,2,211,337300,84,77,1
2,3,2,211,192700,84,77,1
2,2,2,168,223600,84,77,0
2,2,2,168,129300,84,77,0
2,0,2,84,160000,84,77,1
2,0,2,84,120000,84,77,1
2,3,2,168,205776,84,77,1
2,3,2,168,164621,84,77,1
2,3,2,269,192600,84,77,0
2,3,2,269,88400,84,77,0
2,3,2,81,149200,84,77,1
2,3,2,81,99400,84,77,1
2,2,2,126,220000,84,77,1
2,2,2,194,165400,84,77,1
2,2,2,194,127300,84,77,1
2,3,2,206,188100,84,77,1
2,3,2,206,124800,84,77,1
2,3,2,194,290000,84,77,1
2,3,2,194,200000,84,77,1
2,3,2,168,230000,84,77,1
2,3,2,168,144000,84,77,1
2,3,2,194,230000,84,77,1
2,3,2,194,140000,84,77,1
2,3,2,194,195540,84,77,1
2,3,2,194,136878,84,77,1
2,3,2,266,98001,65,61,1
2,3,2,266,77001,65,61,1
2,2,2,253,238280,84,77,1
2,2,2,253,165760,84,77,1
2,3,2,97,220000,84,77,1
2,3,2,97,187000,84,77,1
2,2,2,97,134300,84,77,1
2,2,2,97,88000,84,77,1
2,3,2,97,206000,84,77,1
2,3,2,97,133500,84,77,1
2,3,2,97,175308,84,77,1
2,3,2,97,122716,84,77,1
2,3,2,141,245000,84,77,1
2,3,2,141,297000,84,77,1
2,3,2,141,138000,84,77,1
2,3,2,141,297000,84,77,1
2,3,2,141,138000,84,77,1
2,2,2,141,235750,84,77,1
2,2,2,141,144500,84,77,1
2,2,2,141,235750,84,77,1
2,2,2,141,144500,84,77,1
2,3,2,141,255000,84,77,1
2,3,2,141,156000,84,77,1
2,2,2,253,295000,84,77,1
2,2,2,211,95000,84,77,1
2,2,2,211,55000,84,77,1
2,2,2,211,95000,84,77,1
2,2,2,211,55000,84,77,1
2,0,2,84,80000,84,77,1
2,0,2,84,60000,84,77,1
2,2,2,266,252000,84,77,1
2,2,2,266,138000,84,77,1
2,3,2,168,286000,84,77,1
2,3,2,168,226000,84,77,1
2,2,2,168,200000,84,77,1
2,2,2,168,158000,84,77,1
2,3,2,168,243000,84,77,1
2,3,2,168,192000,84,77,1
2,2,2,38,306800,84,77,1
2,2,2,38,151400,84,77,1
2,2,2,211,135000,84,77,1
2,2,2,211,110000,84,77,1
2,3,2,24,130000,84,77,1
2,3,2,24,105000,84,77,1
2,3,2,253,295000,84,77,1
2,3,2,168,260000,84,77,1
2,3,2,168,220000,84,77,1
2,2,2,252,117718,5,6,1
2,2,2,252,88290,5,6,1
2,2,2,241,165000,84,77,1
2,2,2,241,136000,84,77,1
2,2,2,211,130000,84,77,1
2,2,2,211,90000,84,77,1
2,2,2,168,128544,84,77,1
2,2,2,168,74984,84,77,1
2,2,2,249,165000,84,77,1
2,2,2,249,155000,84,77,1
2,2,2,252,99000,84,77,1
2,2,2,252,52000,84,77,1
2,2,2,266,110000,12,11,1
2,2,2,266,80000,12,11,1
2,2,2,266,110000,12,11,1
2,2,2,266,80000,12,11,1
2,3,2,24,112500,31,29,1
2,3,2,24,62500,31,29,1
2,2,2,61,26666,19,18,1
2,2,2,61,23333,19,18,1
2,2,2,161,180000,84,77,1
2,2,2,161,130000,84,77,1
2,3,2,238,170500,84,77,1
2,3,2,238,124000,84,77,1
2,2,0,119,99000,84,77,1
2,2,0,119,81000,84,77,1
2,0,2,84,85000,84,77,1
2,0,2,84,45000,84,77,1
2,0,2,84,72467,84,77,1
2,0,2,84,51688,84,77,1
2,2,2,194,214500,84,77,1
2,2,2,194,143100,84,77,1
2,2,2,205,312200,84,77,1
2,2,2,205,175800,84,77,1
2,2,2,205,296300,84,77,1
2,2,2,205,166600,84,77,1
2,3,2,253,250600,84,77,1
2,3,2,253,135400,84,77,1
2,3,2,168,312200,84,77,1
2,3,2,168,175800,84,77,1
2,3,2,141,250200,84,77,1
2,3,2,141,117200,84,77,1
2,3,2,141,179000,84,77,1
2,3,2,141,112000,84,77,1
2,3,2,141,248700,84,77,1
2,3,2,141,136300,84,77,1
2,2,0,141,130000,12,11,1
2,2,0,141,86000,12,11,1
2,2,2,35,208800,84,77,1
2,2,2,35,98300,84,77,1
2,3,2,97,145000,84,77,1
2,3,2,97,124620,84,77,1
2,2,2,97,178000,84,77,1
2,2,2,97,94000,84,77,1
2,3,2,97,112469,12,11,1
2,3,2,97,99972,12,11,1
2,3,2,97,217800,84,77,1
2,3,2,97,135600,84,77,1
2,3,2,97,217800,84,77,1
2,3,2,97,135600,84,77,1
2,3,2,264,284000,84,77,1
2,3,2,264,189000,84,77,1
2,2,2,254,212800,84,77,1
2,2,2,194,250600,84,77,1
2,2,2,194,135400,84,77,1
2,2,2,194,264200,84,77,1
2,2,2,194,143100,84,77,1
2,3,2,194,220000,84,77,1
2,3,2,194,150000,84,77,1
2,3,2,194,312200,84,77,1
2,3,2,194,175800,84,77,1
2,3,2,266,250600,84,77,1
2,3,2,266,135400,84,77,1
2,3,2,211,322875,84,77,1
2,3,2,211,193725,84,77,1
2,2,2,266,264200,84,77,1
2,2,2,266,143100,84,77,1
2,2,2,211,216000,84,77,1
2,2,2,211,135000,84,77,1
2,2,2,266,178300,84,77,1
2,2,2,266,114100,84,77,1
2,2,2,160,178300,84,77,1
2,2,2,160,114100,84,77,1
2,3,2,266,337000,84,77,1
2,3,2,266,237000,84,77,1
2,0,2,254,337250,84,77,1
2,0,2,254,184300,84,77,1
2,2,2,254,212800,84,77,1
2,3,2,161,177600,84,77,1
2,3,2,161,101500,84,77,1
2,3,2,168,138000,84,77,1
2,3,2,168,86000,84,77,1
2,3,2,168,250200,84,77,1
2,3,2,168,117200,84,77,1
2,3,2,161,253000,84,77,1
2,3,2,161,184000,84,77,1
2,0,2,133,93000,84,77,1
2,0,2,133,73000,84,77,1
2,3,2,84,56250,31,29,1
2,3,2,84,43750,31,29,1
2,3,2,84,60000,31,29,1
2,3,2,84,35000,31,29,1
2,2,2,91,128300,84,77,1
2,2,2,91,73300,84,77,1
2,2,2,91,128300,84,77,1
2,2,2,91,73300,84,77,1
2,0,2,84,142300,84,77,1
2,0,2,84,94900,84,77,1
2,0,2,84,80290,12,11,1
2,0,2,84,61208,12,11,1
2,2,2,141,145800,84,77,1
2,2,2,141,83300,84,77,1
2,2,2,141,108643,12,11,1
2,2,2,141,92346,12,11,1
2,3,2,141,170000,84,77,1
2,3,2,141,85000,84,77,1
2,3,2,94,146153,12,11,1
2,3,2,94,92307,12,11,1
2,3,2,97,210100,84,77,1
2,3,2,97,145000,84,77,1
2,1,2,211,300000,84,77,1
2,1,2,211,125000,84,77,1
2,0,2,144,173500,84,77,1
2,0,2,144,63300,84,77,1
2,3,2,253,246000,84,77,1
2,3,2,253,118000,84,77,1
2,3,2,55,228800,84,77,1
2,3,2,55,152600,84,77,1
2,3,2,55,190200,84,77,1
2,3,2,55,126800,84,77,1
2,3,2,168,186200,84,77,1
2,3,2,168,138900,84,77,1
2,3,2,276,160000,84,77,1
2,3,2,276,140000,84,77,1
2,2,2,211,230400,84,77,1
2,2,2,211,110500,84,77,1
2,2,2,241,115000,84,77,1
2,2,2,241,92500,84,77,1
2,0,2,81,81500,84,77,1
2,0,2,81,54300,84,77,1
2,2,2,81,158000,84,77,1
2,2,2,81,98900,84,77,1
2,2,2,211,200750,84,77,1
2,2,2,211,130305,84,77,1
2,3,2,266,225000,84,77,1
2,3,2,266,127000,84,77,1
2,2,2,211,163000,84,77,1
2,2,2,211,115000,84,77,1
2,2,2,97,181300,84,77,1
2,2,2,97,108800,84,77,1
2,0,2,41,228900,84,77,1
2,0,2,41,137300,84,77,1
2,3,2,119,87500,31,29,1
2,3,2,119,68750,31,29,1
2,3,2,24,140000,84,77,1
2,3,2,24,105000,84,77,1
2,2,2,84,99400,84,77,1
2,2,2,84,59600,84,77,1
2,0,2,84,82000,84,77,1
2,0,2,84,44000,84,77,1
2,3,2,211,196000,84,77,1
2,2,2,211,228000,84,77,1
2,2,2,211,143000,84,77,1
2,3,2,94,217300,84,77,1
2,3,2,94,130400,84,77,1
2,3,2,141,222480,84,77,1
2,3,2,141,111240,84,77,1
2,3,2,265,258750,84,77,1
2,3,2,265,164000,84,77,1
2,2,2,252,145858,5,6,1
2,2,2,252,109301,5,6,1
2,3,2,211,199680,84,77,1
2,3,2,211,122304,84,77,1
2,3,2,24,101500,84,77,1
2,3,2,24,81200,84,77,1
2,0,2,175,46153,12,11,1
2,0,2,175,46153,12,11,1
2,3,2,246,114192,84,77,1
2,3,2,246,74128,84,77,1
2,2,2,211,136800,12,11,1
2,2,2,211,91200,12,11,1
2,0,2,61,139000,84,77,1
2,0,2,61,83400,84,77,1
2,3,2,168,258750,84,77,1
2,3,2,168,132000,84,77,1
2,3,2,36,242830,84,77,1
2,3,2,36,181510,84,77,1
2,3,2,266,220842,84,77,1
2,3,2,266,92036,84,77,1
2,2,2,211,269640,84,77,1
2,2,2,211,163420,84,77,1
2,3,2,256,99890,84,77,1
2,3,2,256,72647,84,77,1
2,2,2,96,110000,84,77,1
2,2,2,96,78800,84,77,1
2,3,2,78,181901,84,77,1
2,3,2,78,148945,84,77,1
2,2,2,84,116040,84,77,1
2,2,2,84,77360,84,77,1
2,3,2,278,220000,84,77,1
2,3,2,278,96700,84,77,1
2,0,2,84,137000,84,77,1
2,0,2,84,60400,84,77,1
2,2,2,241,131805,84,77,1
2,2,2,241,97421,84,77,1
2,3,2,269,172000,84,77,1
2,3,2,269,75600,84,77,1
2,3,2,194,199000,84,77,1
2,3,2,194,153000,84,77,1
2,0,2,193,48000,84,77,1
2,0,2,193,42000,84,77,1
2,3,2,97,172000,84,77,1
2,3,2,97,75600,84,77,1
2,3,2,97,198600,84,77,1
2,3,2,97,132400,84,77,1
2,3,2,97,213210,84,77,1
2,3,2,97,106605,84,77,1
2,3,2,97,212160,84,77,1
2,3,2,97,141440,84,77,1
2,2,2,141,172000,84,77,1
2,2,2,141,75600,84,77,1
2,3,2,141,201900,84,77,1
2,3,2,141,144200,84,77,1
2,1,2,211,212160,84,77,1
2,1,2,211,141440,84,77,1
2,2,2,81,154000,84,77,1
2,2,2,81,67700,84,77,1
2,2,2,168,172000,84,77,1
2,2,2,168,75600,84,77,1
2,3,2,36,259425,84,77,1
2,3,2,36,162041,84,77,1
2,3,2,266,327200,84,77,1
2,3,2,266,138400,84,77,1
2,0,2,255,106370,84,77,1
2,0,2,255,76230,84,77,1
2,2,2,211,145860,84,77,1
2,2,2,211,66330,84,77,1
2,3,2,24,130000,84,77,1
2,3,2,24,87500,84,77,1
2,2,2,168,130000,84,77,1
2,2,2,168,110000,84,77,1
2,3,2,266,140000,84,77,1
2,3,2,266,120000,84,77,1
2,0,2,81,143000,84,77,1
2,0,2,81,87000,84,77,1
2,2,2,141,218500,84,77,1
2,2,2,141,109300,84,77,1
2,2,2,97,83750,31,29,1
2,2,2,97,83750,31,29,1
2,3,2,194,276000,84,77,1
2,3,2,194,159600,84,77,1
2,2,2,84,91650,84,77,1
2,2,2,84,50700,84,77,1
2,3,2,38,189000,84,77,1
2,3,2,38,107000,84,77,1
2,3,2,36,269075,84,77,1
2,3,2,36,148850,84,77,1
2,3,2,84,159000,84,77,1
2,3,2,84,98000,84,77,1
2,0,2,24,57500,31,29,1
2,0,2,24,35525,31,29,1
2,3,2,194,227900,84,77,1
2,3,2,194,157100,84,77,1
2,2,2,35,222200,84,77,0
2,2,2,35,136000,84,77,0
2,2,2,194,223600,84,77,0
2,2,2,194,129300,84,77,0
2,3,2,141,95000,84,77,1
2,3,2,141,75000,84,77,1
2,3,2,141,100000,84,77,1
2,3,2,141,85000,84,77,1
2,3,2,97,215000,84,77,1
2,3,2,97,185000,84,77,1
2,3,2,28,202800,84,77,0
2,3,2,28,117300,84,77,0
2,2,2,261,113000,84,77,1
2,2,2,261,79900,84,77,1
2,3,2,97,205000,84,77,1
2,3,2,97,160000,84,77,1
2,3,2,97,205000,84,77,1
2,3,2,97,160000,84,77,1
2,2,2,97,77622,31,29,1
2,2,2,97,58106,31,29,1
2,3,2,97,183552,84,77,1
2,3,2,97,152960,84,77,1
2,3,2,97,180400,84,77,1
2,3,2,97,116100,84,77,1
2,3,2,97,176000,84,77,1
2,3,2,97,125800,84,77,1
2,2,2,194,205700,84,77,1
2,2,2,194,131000,84,77,1
2,3,2,168,330000,84,77,1
2,3,2,168,250000,84,77,1
2,3,2,168,330000,84,77,1
2,3,2,168,250000,84,77,1
2,3,2,168,330000,84,77,1
2,3,2,168,250000,84,77,1
2,3,2,168,330000,84,77,1
2,3,2,168,250000,84,77,1
2,3,2,168,272000,84,77,1
2,3,2,84,71281,31,29,1
2,3,2,84,58337,31,29,1
2,3,2,84,217500,84,77,1
2,3,2,84,157000,84,77,1
2,2,2,26,190000,84,77,1
2,2,2,26,173000,84,77,1
2,3,2,84,93750,31,29,1
2,3,2,84,56250,31,29,1
2,3,2,84,75000,28,26,1
2,3,2,84,45000,28,26,1
2,0,0,84,120000,84,77,1
2,0,0,84,100000,84,77,1
2,3,2,241,200000,84,77,1
2,3,2,241,150000,84,77,1
2,3,2,36,173100,84,77,1
2,3,2,36,108200,84,77,1
2,3,2,168,314800,84,77,1
2,3,2,168,209800,84,77,1
2,3,2,141,214000,84,77,1
2,3,2,141,138000,84,77,1
2,2,2,141,107633,5,6,1
2,2,2,141,80065,5,6,1
2,3,2,141,205000,84,77,1
2,3,2,141,167200,84,77,1
2,2,2,141,155000,84,77,1
2,2,2,141,124000,84,77,1
2,2,2,141,155000,84,77,1
2,2,2,141,124000,84,77,1
2,3,2,194,185500,12,11,1
2,3,2,194,185500,12,11,1
2,3,2,194,212000,84,77,1
2,3,2,194,180265,84,77,1
2,2,2,194,174000,84,77,1
2,2,2,194,147900,84,77,1
2,3,2,35,218000,84,77,1
2,3,2,35,160000,84,77,1
2,2,2,211,200000,84,77,1
2,2,2,211,140000,84,77,1
2,2,2,253,320000,84,77,1
2,0,2,266,153500,84,77,1
2,0,2,266,122800,84,77,1
2,3,2,266,147700,84,77,1
2,3,2,266,118200,84,77,1
2,3,2,184,187000,84,77,1
2,3,2,184,155000,84,77,1
2,3,2,24,243500,84,77,1
2,3,2,24,172000,84,77,1
2,2,2,24,190000,84,77,1
2,2,2,24,124000,84,77,1
2,3,2,269,247300,84,77,1
2,3,2,269,139900,84,77,1
2,2,2,224,85000,84,77,1
2,2,2,224,73588,84,77,1
2,2,2,211,196720,84,77,1
2,2,2,211,118860,84,77,1
2,3,2,24,130000,84,77,1
2,3,2,24,107000,84,77,1
2,2,2,211,130786,5,6,1
2,2,2,211,114231,5,6,1
2,3,2,24,94620,84,77,1
2,3,2,24,75700,84,77,1
2,3,2,278,272000,84,77,1
2,0,2,24,94600,84,77,1
2,0,2,24,68800,84,77,1
2,3,2,241,289400,84,77,1
2,3,2,241,206700,84,77,1
2,3,2,169,250000,84,77,1
2,3,2,169,180600,84,77,1
2,3,2,253,300000,84,77,1
2,3,2,253,161000,84,77,1
2,3,2,240,250000,84,77,1
2,3,2,240,200000,84,77,1
2,2,2,211,190000,84,77,1
2,2,2,211,120000,84,77,1
2,2,2,266,280000,84,77,1
2,2,2,266,210000,84,77,1
2,2,2,168,213000,84,77,1
2,2,2,168,120000,84,77,1
2,3,2,168,213000,84,77,1
2,3,2,168,142000,84,77,1
2,3,2,168,155555,58,54,1
2,3,2,168,77777,58,54,1
2,0,2,24,115000,84,77,1
2,0,2,24,75000,84,77,1
2,0,2,23,28888,28,26,0
2,2,0,50,80000,72,12,1
2,3,2,143,105555,58,54,0
2,3,2,175,312200,84,77,1
2,3,2,175,175800,84,77,1
2,2,2,45,110000,84,77,1
2,2,2,45,75000,84,77,1
2,3,2,84,129000,84,77,1
2,3,2,84,104000,84,77,1
2,2,2,92,147430,84,77,1
2,2,2,92,88275,84,77,1
2,0,2,84,109000,84,77,1
2,0,2,84,47000,84,77,1
2,3,2,211,278900,84,77,1
2,3,2,211,157000,84,77,1
2,3,2,84,122256,84,77,1
2,3,2,84,94300,84,77,1
2,2,2,168,178000,84,77,1
2,2,2,168,122000,84,77,1
2,2,2,141,150000,84,77,1
2,2,2,141,120000,84,77,1
2,3,2,141,250200,84,77,1
2,3,2,141,117200,84,77,1
2,1,2,141,285000,84,77,1
2,1,2,141,260000,84,77,1
2,3,2,81,208800,84,77,1
2,3,2,81,97100,84,77,1
2,3,2,266,294000,84,77,1
2,3,2,266,137600,84,77,1
2,3,2,97,196900,84,77,1
2,3,2,97,184000,84,77,1
2,2,2,97,91800,84,77,1
2,2,2,97,91800,84,77,1
2,1,2,94,294780,84,77,1
2,3,2,94,169700,84,77,1
2,3,2,94,93300,84,77,1
2,3,2,266,284000,84,77,1
2,3,2,266,189000,84,77,1
2,0,2,194,250600,84,77,1
2,0,2,194,135400,84,77,1
2,2,2,194,250600,84,77,1
2,2,2,194,135400,84,77,1
2,3,2,194,188750,84,77,1
2,3,2,194,130100,84,77,1
2,3,2,269,250200,84,77,1
2,3,2,269,117200,84,77,1
2,2,2,266,208000,84,77,1
2,2,2,266,141340,84,77,1
2,3,2,261,250200,84,77,1
2,3,2,261,117200,84,77,1
2,0,2,24,76000,84,77,1
2,0,2,24,58000,84,77,1
2,3,2,161,187500,84,77,1
2,3,2,161,187500,84,77,1
2,3,2,141,170502,84,77,1
2,3,2,141,98467,84,77,1
2,0,2,84,83366,84,77,1
2,0,2,84,57949,84,77,1
2,3,2,84,150000,12,11,1
2,3,2,84,100000,12,11,1
2,3,2,94,227000,84,77,1
2,3,2,94,190000,84,77,1
2,3,2,94,246000,84,77,1
2,3,2,94,118000,84,77,1
2,3,2,4,198600,84,77,1
2,3,2,4,105800,84,77,1
2,3,2,26,200000,84,77,1
2,3,2,26,96000,84,77,1
2,3,2,26,129200,84,77,1
2,3,2,26,103360,84,77,1
2,2,2,38,123696,84,77,1
2,2,2,38,77760,84,77,1
2,3,2,29,108643,12,11,1
2,3,2,29,92346,12,11,1
2,3,2,135,194000,84,77,1
2,3,2,135,153000,84,77,1
2,3,2,168,121400,84,77,1
2,3,2,168,89000,84,77,1
2,3,2,119,108643,12,11,1
2,3,2,119,92346,12,11,1
2,3,2,120,113600,84,77,1
2,3,2,120,75800,84,77,1
2,0,2,24,89600,84,77,1
2,0,2,24,62400,84,77,1
2,2,2,120,70000,84,77,1
2,2,2,120,60000,84,77,1
2,3,2,119,146050,84,77,1
2,3,2,119,85000,84,77,1
2,0,2,119,106950,84,77,1
2,0,2,119,63750,84,77,1
2,3,2,168,229000,84,77,1
2,3,2,168,125000,84,77,1
2,0,2,24,75000,84,77,1
2,0,2,24,65000,84,77,1
2,0,2,266,150260,84,77,1
2,0,2,266,100980,84,77,1
2,2,2,266,157740,84,77,1
2,2,2,266,105995,84,77,1
2,3,2,168,200000,84,77,1
2,3,2,168,96000,84,77,1
2,2,2,38,134000,84,77,1
2,2,2,38,89000,84,77,1
2,3,2,28,150000,84,77,1
2,3,2,28,135000,84,77,1
2,0,2,229,139000,84,77,1
2,0,2,229,101000,84,77,1
2,2,2,24,123400,84,77,1
2,2,2,24,70500,84,77,1
2,2,2,38,50308,31,29,1
2,2,2,38,40370,31,29,1
2,3,2,211,194810,84,77,1
2,3,2,211,150535,84,77,1
2,2,2,241,182600,84,77,1
2,2,2,241,105800,84,77,1
2,3,2,112,190000,84,77,1
2,3,2,112,110000,84,77,1
2,0,2,144,99882,84,77,1
2,0,2,144,78874,84,77,1
2,2,2,144,52000,84,77,1
2,2,2,144,36000,84,77,1
2,0,2,84,109900,84,77,1
2,0,2,84,79900,84,77,1
2,0,2,84,72534,84,77,1
2,0,2,84,51810,84,77,1
2,0,2,24,90800,12,11,1
2,0,2,24,49000,12,11,1
2,3,2,84,196100,84,77,1
2,3,2,84,116700,84,77,1
2,3,2,65,75000,31,29,1
2,3,2,65,56250,31,29,1
2,3,2,141,50000,31,29,1
2,3,2,141,37500,31,29,1
2,2,2,211,161000,84,77,1
2,2,2,211,76000,84,77,1
2,3,2,241,190000,84,77,1
2,3,2,241,150000,84,77,1
2,2,2,168,227700,84,77,1
2,2,2,168,125700,84,77,1
2,3,2,254,180000,84,77,1
2,2,2,168,231250,84,77,1
2,2,2,168,111000,84,77,1
2,3,2,254,253000,84,77,1
2,3,2,254,160000,84,77,1
2,3,2,36,237400,84,77,1
2,3,2,36,141300,84,77,1
2,3,2,168,220035,84,77,1
2,3,2,168,122242,84,77,1
2,2,2,254,253000,84,77,1
2,2,2,254,160000,84,77,1
2,3,2,266,180000,84,77,1
2,3,2,38,110400,84,77,1
2,3,2,38,68000,84,77,1
2,0,2,238,122100,84,77,1
2,0,2,238,70800,84,77,1
2,3,2,266,211180,84,77,1
2,3,2,266,127890,84,77,1
2,2,2,266,166320,84,77,1
2,2,2,266,104080,84,77,1
2,3,2,168,276000,84,77,1
2,3,2,168,148000,84,77,1
2,2,2,97,175400,84,77,1
2,2,2,97,106300,84,77,1
2,2,2,97,203000,84,77,1
2,2,2,97,123000,84,77,1
2,3,2,84,172000,84,77,1
2,3,2,84,75600,84,77,1
2,3,2,84,155000,84,77,1
2,3,2,84,80000,84,77,1
2,0,2,84,124700,84,77,1
2,0,2,84,75500,84,77,1
2,3,2,4,220000,84,77,1
2,3,2,4,96600,84,77,1
2,3,2,267,227000,84,77,1
2,3,2,267,122200,84,77,1
2,2,2,66,85000,84,77,1
2,2,2,66,67000,84,77,1
2,3,2,45,96153,12,11,1
2,3,2,45,84615,12,11,1
2,3,2,141,185000,84,77,1
2,3,2,141,39900,84,77,1
2,2,2,141,130680,84,77,1
2,2,2,141,87120,84,77,1
2,3,2,141,220000,84,77,1
2,3,2,141,96600,84,77,1
2,3,2,141,160440,84,77,1
2,3,2,141,106960,84,77,1
2,3,2,119,102300,84,77,1
2,3,2,119,56200,84,77,1
2,2,2,211,234300,84,77,1
2,2,2,211,172931,84,77,1
2,3,2,194,222480,84,77,1
2,3,2,194,111240,84,77,1
2,2,2,206,187268,84,77,1
2,2,2,206,79901,84,77,1
2,3,2,266,294000,84,77,1
2,3,2,266,137600,84,77,1
2,3,2,36,170000,84,77,1
2,3,2,36,100000,84,77,1
2,3,2,244,220000,84,77,1
2,3,2,244,96600,84,77,1
2,3,2,241,286000,84,77,1
2,3,2,241,143000,84,77,1
2,3,2,267,227000,84,77,1
2,3,2,267,122200,84,77,1
2,2,2,161,150000,84,77,1
2,2,2,161,120000,84,77,1
2,2,2,161,130000,12,11,1
2,2,2,161,110000,12,11,1
2,2,2,141,122200,84,77,1
2,2,2,141,67600,84,77,1
2,2,2,168,153925,84,77,1
2,2,2,168,85150,84,77,1
2,2,2,168,122200,84,77,1
2,2,2,168,67600,84,77,1
2,3,2,24,105120,84,77,1
2,3,2,24,70080,84,77,1
2,3,2,184,212160,84,77,1
2,3,2,184,141440,84,77,1
2,3,2,97,144082,84,77,1
2,3,2,97,96059,84,77,1
2,3,2,97,146000,84,77,1
2,3,2,97,78900,84,77,1
2,3,2,266,239127,84,77,1
2,3,2,266,170805,84,77,1
2,3,2,266,281201,84,77,1
2,3,2,266,200858,84,77,1
2,3,2,84,140000,30,28,1
2,3,2,84,113000,30,28,1
2,3,2,168,230000,84,77,1
2,3,2,168,153000,84,77,1
2,3,2,168,230000,84,77,1
2,3,2,168,153000,84,77,1
2,1,2,24,130920,84,77,1
2,1,2,24,87280,84,77,1
2,3,2,184,170000,84,77,1
2,3,2,184,145000,84,77,1
2,3,2,211,220000,84,77,1
2,3,2,211,137500,84,77,1
2,0,2,84,196500,84,77,1
2,0,2,84,97300,84,77,1
2,0,2,84,100000,84,77,1
2,0,2,84,80000,84,77,1
2,3,2,35,212800,84,77,0
2,3,2,35,129400,84,77,0
2,3,2,194,182750,84,77,1
2,3,2,194,129400,84,77,1
2,3,2,168,197300,84,77,1
2,3,2,168,124200,84,77,1
2,3,2,141,247600,84,77,0
2,3,2,141,143300,84,77,0
2,2,2,141,212800,84,77,0
2,2,2,141,125500,84,77,0
2,2,2,266,132950,84,77,1
2,2,2,266,94000,84,77,1
2,3,2,168,225000,84,77,1
2,3,2,168,180000,84,77,1
2,3,2,266,283780,84,77,1
2,3,2,266,233840,84,77,1
2,3,2,278,300000,84,77,1
2,3,2,278,180000,84,77,1
2,3,2,97,180000,84,77,1
2,3,2,97,128000,84,77,1
2,0,2,97,89953,12,11,1
2,0,2,97,71955,12,11,1
2,3,2,97,209000,84,77,1
2,3,2,97,167200,84,77,1
2,3,2,97,180000,84,77,1
2,3,2,97,100000,84,77,1
2,3,2,97,180000,84,77,1
2,3,2,97,150000,84,77,1
2,2,2,168,200000,84,77,1
2,2,2,168,170000,84,77,1
2,2,2,276,205000,84,77,1
2,2,2,276,123000,84,77,1
2,3,2,266,210000,84,77,1
2,3,2,266,165000,84,77,1
2,2,2,194,200000,84,77,1
2,2,2,194,158000,84,77,1
2,3,2,194,245400,84,77,1
